88622	Bacteria;Actinomycetota;Actinomycetes;Corynebacteriales;Corynebacteriaceae;Corynebacterium;uncultured Corynebacterium sp. MTcory19R
88636	Eukaryota;Ascomycota;Lecanoromycetes;Ostropales;Gyalectaceae;Gyalecta;Gyalecta ulmi
88655	Eukaryota;Chordata;Actinopteri;Trachichthyiformes;Anoplogasteridae;Anoplogaster;
88656	Eukaryota;Chordata;Actinopteri;Trachichthyiformes;Anoplogasteridae;Anoplogaster;Anoplogaster cornuta
88657	Eukaryota;Chordata;Actinopteri;Beryciformes;;;
88666	Eukaryota;Chordata;Actinopteri;Beryciformes;Cetomimidae;;
88676	Eukaryota;Chordata;Actinopteri;Zeiformes;Cyttidae;Cyttus;
88677	Eukaryota;Chordata;Actinopteri;Zeiformes;Cyttidae;Cyttus;Cyttus australis
88684	Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinidae;Atherinomorus;Atherinomorus ogilbyi
88690	Eukaryota;Chordata;;Testudines;Pelomedusidae;Pelusios;Pelusios subniger
88714	Eukaryota;Chordata;Actinopteri;Holocentriformes;Holocentridae;Sargocentron;Sargocentron caudimaculatum
88719	Bacteria;Pseudomonadota;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria;Neisseria elongata
88731	Eukaryota;Streptophyta;Pinopsida;Pinales;Pinaceae;Pinus;Pinus tabuliformis
88735	Bacteria;Actinomycetota;Actinomycetes;Corynebacteriales;Nocardiaceae;Rhodococcus;Rhodococcus sp. N-771
88747	Eukaryota;Ascomycota;Lecanoromycetes;Acarosporales;Acarosporaceae;Acarospora;
88782	Bacteria;Pseudomonadota;Alphaproteobacteria;;;;uncultured nitrogen-fixing bacterium A25
88794	Bacteria;Pseudomonadota;Alphaproteobacteria;;;;uncultured nitrogen-fixing bacterium B25
88807	Bacteria;Pseudomonadota;Gammaproteobacteria;;;;uncultured bacterium NIC003
88810	Bacteria;Pseudomonadota;Gammaproteobacteria;;;;uncultured bacterium NIC007
88824	Bacteria;Cyanobacteria;;Nostocales;Aphanizomenonaceae;Aphanizomenon;Aphanizomenon flos-aquae
88845	Eukaryota;Streptophyta;Magnoliopsida;Asparagales;Amaryllidaceae;Allium;Allium victorialis
88857	Eukaryota;Chordata;Lepidosauria;Squamata;Gymnophthalmidae;Gymnophthalmus;
88858	Eukaryota;Chordata;Lepidosauria;Squamata;Gymnophthalmidae;Gymnophthalmus;Gymnophthalmus cryptus
88866	Eukaryota;Chordata;Lepidosauria;Squamata;Gymnophthalmidae;Gymnophthalmus;Gymnophthalmus speciosus
88867	Eukaryota;Chordata;Lepidosauria;Squamata;Gymnophthalmidae;Gymnophthalmus;Gymnophthalmus underwoodi
88878	Eukaryota;Streptophyta;Magnoliopsida;Saxifragales;Saxifragaceae;Saxifraga;Saxifraga vayredana
88880	Bacteria;Pseudomonadota;Alphaproteobacteria;;;;uncultured soil bacterium pDG01
88888	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Drosophila;Drosophila nasuta I
88896	
88903	
88905	
88909	
88929	Eukaryota;Nemertea;Pilidiophora;Heteronemertea;Lineidae;Ramphogordius;
88958	Bacteria;Pseudomonadota;Deltaproteobacteria;;;;uncultured delta proteobacterium 400m-FREE-16
88976	Bacteria;Pseudomonadota;Gammaproteobacteria;;;;uncultured gamma proteobacterium DCM-FREE-12
88993	Bacteria;;;;;;uncultured bacterium 5752COM
89017	;;;;;;Shuttle vector pXMJ19
89025	Eukaryota;Chordata;Lepidosauria;Squamata;Agamidae;Draco;Draco lineatus
89039	Eukaryota;Streptophyta;Magnoliopsida;Asterales;Asteraceae;Youngia;Youngia japonica
89045	Eukaryota;;Chrysophyceae;Chromulinales;Chromulinaceae;Spumella;Spumella sp. 15G
89058	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Microstomus;Microstomus pacificus
89065	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas abietaniphila
89074	Eukaryota;Streptophyta;Magnoliopsida;Caryophyllales;Montiaceae;Cistanthe;Cistanthe guadalupensis
89079	Eukaryota;Streptophyta;Magnoliopsida;Caryophyllales;Montiaceae;Claytonia;Claytonia virginica
89087	Eukaryota;Streptophyta;Magnoliopsida;Caryophyllales;Montiaceae;Montiopsis;Montiopsis andicola
89094	Eukaryota;Chordata;Mammalia;Rodentia;Sciuridae;Petaurista;Petaurista alborufus
89099	Eukaryota;Chordata;Mammalia;Rodentia;Cricetidae;Hylaeamys;Hylaeamys megacephalus
89106	Eukaryota;Chordata;Mammalia;Rodentia;Cricetidae;Rhipidomys;Rhipidomys wetzeli
89108	Eukaryota;Chordata;Mammalia;Rodentia;Cricetidae;Thomasomys;Thomasomys daphne
89119	Eukaryota;Chordata;Mammalia;Rodentia;Cricetidae;Delomys;Delomys dorsalis
89124	Eukaryota;Chordata;Mammalia;Rodentia;Cricetidae;Nesoryzomys;Nesoryzomys fernandinae
89135	Eukaryota;Chordata;Mammalia;Rodentia;Cricetidae;Geoxus;Geoxus annectens
89137	Eukaryota;Ascomycota;Eurotiomycetes;Eurotiales;Thermoascaceae;Paecilomyces;Paecilomyces fulvus
89138	Eukaryota;Ascomycota;Eurotiomycetes;Eurotiales;Thermoascaceae;Paecilomyces;Paecilomyces zollerniae
89151	Eukaryota;Streptophyta;Magnoliopsida;Zingiberales;Musaceae;Musa;Musa x paradisiaca
89163	Viruses;Negarnaviricota;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Influenza A virus
89175	Eukaryota;Ascomycota;Sordariomycetes;Hypocreales;Clavicipitaceae;Claviceps;Claviceps gigantea
89186	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;;marine bacterium GAI-109
89198	Eukaryota;Streptophyta;Magnoliopsida;Ericales;Ericaceae;Arctostaphylos;Arctostaphylos mendocinoensis
89207	Eukaryota;Streptophyta;Magnoliopsida;Ericales;Ericaceae;Arctostaphylos;Arctostaphylos hookeri
89211	Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Rhodomelaceae;Neurymenia;
89219	Viruses;Negarnaviricota;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Influenza A virus
89223	Viruses;Negarnaviricota;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Influenza A virus
89228	Bacteria;Chlorobi;;;;;uncultured bacterium CIBAC-3
89230	Bacteria;Actinomycetota;Actinomycetes;;;;uncultured bacterium CIBAC-13
89233	Bacteria;Pseudomonadota;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;Stenotrophomonas sp. BL244-3
89238	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. BL224-7
89246	Eukaryota;Chordata;Mammalia;Rodentia;Cricetidae;Sigmodon;Sigmodon fulviventer
89255	Archaea;Euryarchaeota;Halobacteria;Natrialbales;Natrialbaceae;Natrinema;Natrinema thermotolerans
89257	Bacteria;;;;;;uncultured bacterium SY1-1
89278	Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;uncultured bacterium SY2-77
89300	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;;Solomonas;uncultured bacterium SY4-15
89303	Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;;uncultured bacterium SY4-22
89323	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Sergentia;Sergentia assimilis
89336	Eukaryota;Oomycota;;Peronosporales;Peronosporaceae;Phytophthora;Phytophthora sp.
89347	Eukaryota;Streptophyta;Magnoliopsida;Poales;Poaceae;Elymus x Leymus;Elymus elymoides x Leymus salinus subsp. salmonis
89351	Bacteria;Pseudomonadota;Betaproteobacteria;;;;uncultured beta proteobacterium Band06953
89352	Bacteria;Pseudomonadota;Betaproteobacteria;;;;uncultured beta proteobacterium Band06954
89356	Bacteria;Pseudomonadota;Betaproteobacteria;;;;uncultured beta proteobacterium Band07967
89362	Bacteria;Pseudomonadota;Betaproteobacteria;;;;uncultured beta proteobacterium BandBr1
89363	Bacteria;Pseudomonadota;Betaproteobacteria;;;;uncultured beta proteobacterium BandBr2
89365	Bacteria;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Saccharomonospora;Saccharomonospora guangxiensis
89366	Bacteria;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Saccharomonospora;Saccharomonospora thermoviridis
89374	Bacteria;Bacteroidota;Saprospiria;Saprospirales;Saprospiraceae;;
89377	Bacteria;Pseudomonadota;Gammaproteobacteria;Methylococcales;Crenotrichaceae;;
89384	Eukaryota;Chordata;Aves;Gruiformes;Otididae;Eupodotis;
89392	Eukaryota;Arthropoda;Insecta;Coleoptera;Carabidae;Nebria;Nebria gregaria
89427	Eukaryota;Mollusca;Gastropoda;Neogastropoda;Conidae;Conus;Conus virgo
89431	Eukaryota;Mollusca;Gastropoda;Neogastropoda;Conidae;Conus;Conus vexillum
89453	Eukaryota;Mollusca;Gastropoda;Neogastropoda;Conidae;Conus;Conus terebra
89454	Eukaryota;Chordata;Mammalia;Rodentia;Muridae;Myomys;
89467	Eukaryota;Chordata;Lepidosauria;Squamata;Carphodactylidae;Saltuarius;
89486	Eukaryota;Ascomycota;Sordariomycetes;Microascales;;Basipetospora;
89493	Eukaryota;Streptophyta;Magnoliopsida;Liliales;Liliaceae;Amana;Amana edulis
89497	Eukaryota;Streptophyta;Magnoliopsida;Liliales;Liliaceae;Notholirion;Notholirion thomsonianum
89502	Eukaryota;Mucoromycota;Glomeromycetes;Diversisporales;Gigasporaceae;Scutellospora;Scutellospora sp. RAb3
89511	Eukaryota;Mucoromycota;Glomeromycetes;Diversisporales;Gigasporaceae;Scutellospora;Scutellospora sp. SC6
89512	Eukaryota;Mucoromycota;Glomeromycetes;Diversisporales;Gigasporaceae;Scutellospora;Scutellospora sp. SD1
89516	Eukaryota;Mucoromycota;Glomeromycetes;Diversisporales;Gigasporaceae;Scutellospora;Scutellospora sp. RBv1
89524	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Rubrimonas;Rubrimonas cliftonensis
89528	Eukaryota;Streptophyta;Magnoliopsida;Brassicales;Brassicaceae;Streptanthus;Streptanthus glandulosus
89549	Eukaryota;Chordata;Aves;Galliformes;Phasianidae;Perdix;Perdix perdix
89561	Eukaryota;Chordata;Actinopteri;Galaxiiformes;Galaxiidae;Galaxias;Galaxias postvectis
89571	Eukaryota;Chordata;Actinopteri;Galaxiiformes;Galaxiidae;Nesogalaxias;Nesogalaxias neocaledonicus
89574	Eukaryota;Chordata;Actinopteri;Galaxiiformes;Galaxiidae;Galaxiella;Galaxiella nigrostriata
89579	Eukaryota;Chordata;Actinopteri;Galaxiiformes;Galaxiidae;Brachygalaxias;
89587	Eukaryota;Euglenozoa;Kinetoplastea;Trypanosomatida;Trypanosomatidae;Trypanosoma;Trypanosoma hastatus
89591	Eukaryota;Chordata;Actinopteri;Osteoglossiformes;Mormyridae;Myomyrus;Myomyrus pharao
89594	Eukaryota;Cnidaria;Anthozoa;Alcyonacea;Clavulariidae;Clavularia;Clavularia mikado
89597	Eukaryota;Cnidaria;Anthozoa;Ceriantharia;Cerianthidae;Cerianthus;Cerianthus filiformis
89599	Eukaryota;Cnidaria;Anthozoa;Alcyonacea;Acanthogorgiidae;Acalycigorgia;
89600	Eukaryota;Cnidaria;Anthozoa;Alcyonacea;Acanthogorgiidae;Acanthogorgia;Acanthogorgia inermis
89610	Eukaryota;Cnidaria;Anthozoa;Alcyonacea;Alcyoniidae;Eleutherobia;Eleutherobia unicolor
89612	Archaea;Candidatus Thermoplasmatota;Thermoplasmata;Thermoplasmatales;;;archaebacterial symbiont RS406
89613	
89617	
89626	Eukaryota;Streptophyta;Magnoliopsida;Brassicales;Brassicaceae;Draba;Draba carinthiaca
89627	Eukaryota;Streptophyta;Magnoliopsida;Brassicales;Brassicaceae;Draba;Draba stylaris
89633	Eukaryota;Apicomplexa;Conoidasida;Eucoccidiorida;Hepatozoidae;Hepatozoon;Hepatozoon sipedon
89641	Eukaryota;Streptophyta;Magnoliopsida;Solanales;Convolvulaceae;Ipomoea;Ipomoea conzattii
89653	Eukaryota;Streptophyta;Magnoliopsida;Solanales;Convolvulaceae;Ipomoea;Ipomoea ochracea
89658	Eukaryota;Streptophyta;Magnoliopsida;Solanales;Convolvulaceae;Ipomoea;Ipomoea plebeia
89669	Eukaryota;Streptophyta;Magnoliopsida;Solanales;Convolvulaceae;Operculina;
89676	Eukaryota;Streptophyta;Magnoliopsida;Poales;Poaceae;Lolium;Lolium persicum
89697	Bacteria;Pseudomonadota;Betaproteobacteria;Neisseriales;Chromobacteriaceae;Aquaspirillum;uncultured Aquaspirillum BIWA97
89707	Bacteria;Pseudomonadota;Betaproteobacteria;Neisseriales;Chromobacteriaceae;Aquaspirillum;uncultured Aquaspirillum BIWA1211
89713	Eukaryota;Streptophyta;Lycopodiopsida;Lycopodiales;Lycopodiaceae;Phlegmariurus;Phlegmariurus attenuatus
89720	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Erythrobacter;Erythrobacter sp. SCB26
89723	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium;Rhizobium sp. SCB25
89735	Eukaryota;Cnidaria;Myxozoa;;;;unidentified myxozoan parasite
89736	Eukaryota;Ascomycota;Dothideomycetes;Botryosphaeriales;Botryosphaeriaceae;Diplodia;Diplodia tumefaciens
89741	Eukaryota;Ascomycota;;;;;endophyte RAb1
89761	Eukaryota;Ascomycota;;;;;ascomycete sp. RAa8
89768	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium sp. MBIC4305
89784	Bacteria;Bacillota;Bacilli;Bacillales;Alicyclobacillaceae;Alicyclobacillus;Alicyclobacillus hesperidum
89790	Eukaryota;Ascomycota;Sordariomycetes;Hypocreales;Clavicipitaceae;Claviceps;Claviceps sp. SG
89791	Eukaryota;Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Sagenomella;
89809	Eukaryota;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus fuscipes
89818	
89829	Eukaryota;Arthropoda;Insecta;Ephemeroptera;Leptophlebiidae;;
89838	Eukaryota;Ascomycota;;;;;endophyte RBa7
89840	
89850	
89851	
89853	
89860	
89865	
89866	
89869	Eukaryota;Basidiomycota;Agaricomycetes;Corticiales;Corticiaceae;Entomocorticium;Entomocorticium sp. B
89870	Eukaryota;Basidiomycota;Agaricomycetes;Corticiales;Corticiaceae;Entomocorticium;Entomocorticium sp. C
89885	Eukaryota;Basidiomycota;Agaricomycetes;Corticiales;Corticiaceae;Entomocorticium;Entomocorticium dendroctoni
89920	Eukaryota;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Vishniacozyma;Vishniacozyma dimennae
89921	Eukaryota;Basidiomycota;Tremellomycetes;Cystofilobasidiales;Cystofilobasidiaceae;Cystofilobasidium;Cystofilobasidium ferigula
89922	Eukaryota;Basidiomycota;Tremellomycetes;Filobasidiales;Filobasidiaceae;Naganishia;Naganishia friedmannii
89943	Eukaryota;Rhodophyta;Florideophyceae;Corallinales;Lithophyllaceae;Lithophyllum;Lithophyllum pustulatum
89945	Eukaryota;Chordata;Actinopteri;Gadiformes;Merlucciidae;Merluccius;Merluccius albidus
89954	Eukaryota;;Dinophyceae;Suessiales;;;
89956	Eukaryota;;Dinophyceae;Suessiales;Suessiaceae;Polarella;
89958	Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Natronincola;
89959	Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Natronincola;Natronincola histidinovorans
89962	;;;;;;Expression vector pCY216
89970	Eukaryota;Arthropoda;Branchiopoda;Anostraca;Thamnocephalidae;Branchinella;Branchinella sp. 1
89976	Eukaryota;Arthropoda;Chilopoda;Geophilomorpha;Mecistocephalidae;Mecistocephalus;
89988	Eukaryota;Chordata;Actinopteri;Myctophiformes;Myctophidae;Hygophum;Hygophum proximum
89989	Eukaryota;Chordata;Actinopteri;Myctophiformes;Myctophidae;Hygophum;Hygophum hanseni
89994	Eukaryota;Mollusca;Gastropoda;Stylommatophora;Camaenidae;Euhadra;Euhadra latispira
89996	Eukaryota;Mollusca;Gastropoda;Stylommatophora;Camaenidae;Euhadra;Euhadra grata
90003	Eukaryota;Streptophyta;Magnoliopsida;Alismatales;Araceae;Symplocarpus;Symplocarpus foetidus
90008	Eukaryota;Basidiomycota;Agaricomycetes;Boletales;Rhizopogonaceae;Rhizopogon;Rhizopogon succosus
90009	Eukaryota;Basidiomycota;Agaricomycetes;Boletales;Rhizopogonaceae;Rhizopogon;Rhizopogon zelleri
90018	Eukaryota;Streptophyta;Magnoliopsida;Asterales;Asteraceae;Taraxacum;Taraxacum andorriense
90039	Eukaryota;Streptophyta;Magnoliopsida;Asterales;Asteraceae;Taraxacum;Taraxacum nordstedtii
90057	Bacteria;Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Catenuloplanes;
90059	Eukaryota;Arthropoda;Insecta;Blattodea;Kalotermitidae;Glyptotermes;Glyptotermes sp.
90063	Eukaryota;Chordata;Lepidosauria;Squamata;Lacertidae;Phoenicolacerta;Phoenicolacerta kulzeri
90100	Bacteria;Actinomycetota;Actinomycetes;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces sp. EF-93
90107	;;;;;;Cloning vector pGEM-2
90110	;;;;;;Cloning vector pGEM-3Z
90117	;;;;;;Cloning vector pGEM-7Zf(-)
90121	;;;;;;Cloning vector pGEM-13Zf(+)
90122	;;;;;;Cloning vector pGEM-luc
90132	;;;;;;Cloning vector pGL2-Promoter
90133	;;;;;;Cloning vector pSP64
90134	;;;;;;Cloning vector pSP64 (polyA)
90150	Bacteria;Aquificae;Aquificae;Aquificales;;;
90182	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Astragalus;Astragalus inyoensis
90186	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Astragalus;Astragalus linifolius
90187	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Astragalus;Astragalus lonchocarpus
90195	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Astragalus;Astragalus neglectus
90198	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Astragalus;Astragalus nuttallii
90201	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Astragalus;Astragalus oxyphysus
90204	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Astragalus;Astragalus paposanus
90205	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Astragalus;Astragalus patagonicus
90214	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Astragalus;Astragalus rusbyi
90217	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Astragalus;Astragalus sesquiflorus
90225	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Astragalus;Astragalus umbellatus
90243	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Oligella;
90246	Eukaryota;Chordata;Mammalia;Artiodactyla;Delphinidae;Lagenorhynchus;Lagenorhynchus acutus
90251	Eukaryota;Mucoromycota;Mucoromycetes;Mucorales;Cunninghamellaceae;Cunninghamella;Cunninghamella bertholletiae
90264	Eukaryota;Mucoromycota;Mucoromycetes;Mucorales;Mucoraceae;Mucor;Mucor ramosissimus
90265	Eukaryota;Mucoromycota;Mucoromycetes;Mucorales;Mucoraceae;Mucor;Mucor irregularis
90268	Eukaryota;Mucoromycota;Mucoromycetes;Mucorales;Mucoraceae;Apophysomyces;
90274	Eukaryota;Streptophyta;Bryopsida;Hypnales;Meteoriaceae;Trachypodopsis;Trachypodopsis auriculata
90279	Eukaryota;Streptophyta;Bryopsida;Hypnales;Hylocomiaceae;Loeskeobryum;Loeskeobryum cavifolium
90283	Eukaryota;Streptophyta;Bryopsida;Hypnales;Pylaisiadelphaceae;Pylaisiadelpha;
90295	Eukaryota;Streptophyta;Bryopsida;Hypnales;Plagiotheciaceae;Plagiothecium;Plagiothecium denticulatum
90303	Eukaryota;Streptophyta;Bryopsida;Hypnales;Taxiphyllaceae;Taxiphyllum;
90306	Eukaryota;Streptophyta;Bryopsida;Hypnales;Pylaisiadelphaceae;Isopterygium;Isopterygium vineale
90307	Eukaryota;Streptophyta;Bryopsida;Hypnales;Pylaisiadelphaceae;Pylaisiadelpha;Pylaisiadelpha tristoviridis
90318	Bacteria;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;;aquatic bacterium RUB_R2A_64
90332	Bacteria;;;;;;uncultured bacterium 'KTK 27'
90334	Bacteria;;;;;;uncultured bacterium 'KTK 36'
90337	Bacteria;Bacteroidota;;;Rhodothermaceae;Salinibacter;halophilic eubacterium EHB
90342	Eukaryota;Streptophyta;Bryopsida;Hypnales;Brachytheciaceae;Rhynchostegium;
90343	Eukaryota;Streptophyta;Bryopsida;Hypnales;Brachytheciaceae;Rhynchostegium;Rhynchostegium pallidifolium
90347	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Plantaginaceae;Antirrhinum;Antirrhinum cyathiferum
90352	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Orobanchaceae;Castilleja;Castilleja integra
90363	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Scrophulariaceae;Scrophularia;Scrophularia nodosa
90364	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Scrophulariaceae;Verbascum;Verbascum nigrum
90367	Bacteria;Pseudomonadota;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria;Neisseria elongata
90368	Bacteria;Pseudomonadota;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria;Neisseria oralis
90384	Eukaryota;Chordata;Mammalia;Primates;Cercopithecidae;Macaca;Macaca nigrescens
90400	Eukaryota;Ascomycota;Leotiomycetes;Leotiales;Leotiaceae;Leotia;Leotia viscosa
90401	Eukaryota;Ascomycota;Leotiomycetes;Helotiales;Sclerotiniaceae;Sclerotinia;Sclerotinia veratri
90404	Eukaryota;Ascomycota;Lecanoromycetes;Pertusariales;Icmadophilaceae;Siphula;Siphula pickeringii
90418	Bacteria;Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;;
90427	Archaea;Euryarchaeota;Methanomicrobia;Methanomicrobiales;Methanomicrobiaceae;Methanoculleus;Methanoculleus sp.
90429	Bacteria;;;;;;uncultured bacterium D084
90430	Bacteria;;;;;;uncultured bacterium D006
90431	Bacteria;;;;;;uncultured bacterium W028
90436	Bacteria;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;Microbacterium sp. PRLIST4
90452	Eukaryota;Streptophyta;Magnoliopsida;Apiales;Apiaceae;Dracosciadium;
90455	Eukaryota;Streptophyta;Magnoliopsida;Apiales;Apiaceae;Eryngium;Eryngium alternatum
90467	Eukaryota;Streptophyta;Magnoliopsida;Apiales;Apiaceae;Polemannia;
90478	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Paracoccus;Paracoccus sp. PRLISY02
90489	Bacteria;Pseudomonadota;Gammaproteobacteria;;;;uncultured gamma proteobacterium CHAB-III-1
90490	Bacteria;Pseudomonadota;Gammaproteobacteria;;;;uncultured gamma proteobacterium CHAB-IV-19
90491	Bacteria;Pseudomonadota;Gammaproteobacteria;;;;uncultured gamma proteobacterium CHAB-XII-8
90496	Bacteria;Pseudomonadota;Gammaproteobacteria;;;;uncultured gamma proteobacterium CHAB-V-35
90502	Bacteria;Pseudomonadota;Gammaproteobacteria;;;;uncultured gamma proteobacterium CHAB-V-34
90507	Bacteria;Pseudomonadota;Gammaproteobacteria;;;;uncultured gamma proteobacterium CHAB-VI-37
90509	Bacteria;Pseudomonadota;Gammaproteobacteria;;;;uncultured gamma proteobacterium CHAB-XI-9
90513	Bacteria;Pseudomonadota;Gammaproteobacteria;;;;uncultured gamma proteobacterium CHAB-XI-20
90514	Bacteria;Pseudomonadota;Gammaproteobacteria;;;;uncultured gamma proteobacterium CHAB-XII-2
90518	Bacteria;Pseudomonadota;Gammaproteobacteria;;;;uncultured gamma proteobacterium CHAB-IV-28
90527	Eukaryota;Streptophyta;Magnoliopsida;Caryophyllales;Aizoaceae;Cleretum;Cleretum bellidiforme
90534	Eukaryota;Streptophyta;Magnoliopsida;Zygophyllales;Zygophyllaceae;Sericodes;
90557	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Phaseolus;Phaseolus costaricensis
90563	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Phaseolus;Phaseolus lignosus
90565	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Phaseolus;Phaseolus macvaughii
90575	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Phaseolus;Phaseolus pauciflorus
90576	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Phaseolus;Phaseolus pedicellatus
90581	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Phaseolus;Phaseolus maculatus
90587	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Phaseolus;Phaseolus tuerckheimii
90590	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Phaseolus;Phaseolus xolocotzii
90593	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Strophostyles;Strophostyles helvola
90594	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Vigna;Vigna populnea
90601	Eukaryota;Streptophyta;Magnoliopsida;Saxifragales;Saxifragaceae;Micranthes;Micranthes fusca
90628	Bacteria;Pseudomonadota;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae;;
90636	Bacteria;Pseudomonadota;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae;;uncultured bacterium A33
90646	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Plantaginaceae;Bacopa;Bacopa caroliniana
90671	Eukaryota;Chordata;Actinopteri;Siluriformes;Ictaluridae;Noturus;Noturus sp.
90672	Eukaryota;Chordata;Actinopteri;Siluriformes;Ictaluridae;Pylodictis;
90686	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Lycoperdaceae;Lycoperdon;Lycoperdon perlatum
90688	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Lycoperdaceae;Bovista;Bovista paludosa
90701	Eukaryota;Streptophyta;Polypodiopsida;Osmundales;Osmundaceae;Todea;
90748	Bacteria;Actinomycetota;Actinomycetes;Micrococcales;Brevibacteriaceae;Brevibacterium;Brevibacterium fuscum
90757	Eukaryota;Chordata;Mammalia;Dasyuromorphia;Dasyuridae;Sminthopsis;Sminthopsis bindi
90758	Eukaryota;Chordata;Mammalia;Dasyuromorphia;Dasyuridae;Sminthopsis;Sminthopsis douglasi
90759	Eukaryota;Chordata;Mammalia;Dasyuromorphia;Dasyuridae;Sminthopsis;Sminthopsis granulipes
90764	Eukaryota;Chordata;Mammalia;Dasyuromorphia;Dasyuridae;Sminthopsis;Sminthopsis longicaudata
90769	Eukaryota;Chordata;Mammalia;Dasyuromorphia;Dasyuridae;Sminthopsis;Sminthopsis virginiae
90779	Eukaryota;Streptophyta;Magnoliopsida;Asterales;Asteraceae;Euchiton;
